ID	gene
250325_k562_perturbseq_enhancers_dup_filtered_min3_91738	250325_k562_perturbseq_enhancers_dup_filtered_min3_91738
250325_k562_perturbseq_enhancers_dup_filtered_min3_91739	250325_k562_perturbseq_enhancers_dup_filtered_min3_91739
250325_k562_perturbseq_enhancers_dup_filtered_min3_91740	250325_k562_perturbseq_enhancers_dup_filtered_min3_91740
250325_k562_perturbseq_enhancers_dup_filtered_min3_91741	250325_k562_perturbseq_enhancers_dup_filtered_min3_91741
250325_k562_perturbseq_enhancers_dup_filtered_min3_91742	250325_k562_perturbseq_enhancers_dup_filtered_min3_91742
250325_k562_perturbseq_enhancers_dup_filtered_min3_91743	250325_k562_perturbseq_enhancers_dup_filtered_min3_91743
250325_k562_perturbseq_enhancers_dup_filtered_min3_91744	250325_k562_perturbseq_enhancers_dup_filtered_min3_91744
250325_k562_perturbseq_enhancers_dup_filtered_min3_91745	250325_k562_perturbseq_enhancers_dup_filtered_min3_91745
250325_k562_perturbseq_enhancers_dup_filtered_min3_91746	250325_k562_perturbseq_enhancers_dup_filtered_min3_91746
250325_k562_perturbseq_enhancers_dup_filtered_min3_91747	250325_k562_perturbseq_enhancers_dup_filtered_min3_91747
250325_k562_perturbseq_enhancers_dup_filtered_min3_91748	250325_k562_perturbseq_enhancers_dup_filtered_min3_91748
250325_k562_perturbseq_enhancers_dup_filtered_min3_91749	250325_k562_perturbseq_enhancers_dup_filtered_min3_91749
250325_k562_perturbseq_enhancers_dup_filtered_min3_91750	250325_k562_perturbseq_enhancers_dup_filtered_min3_91750
250325_k562_perturbseq_enhancers_dup_filtered_min3_91751	250325_k562_perturbseq_enhancers_dup_filtered_min3_91751
250325_k562_perturbseq_enhancers_dup_filtered_min3_91752	250325_k562_perturbseq_enhancers_dup_filtered_min3_91752
250325_k562_perturbseq_enhancers_dup_filtered_min3_91753	250325_k562_perturbseq_enhancers_dup_filtered_min3_91753
250325_k562_perturbseq_enhancers_dup_filtered_min3_91754	250325_k562_perturbseq_enhancers_dup_filtered_min3_91754
250325_k562_perturbseq_enhancers_dup_filtered_min3_91755	250325_k562_perturbseq_enhancers_dup_filtered_min3_91755
250325_k562_perturbseq_enhancers_dup_filtered_min3_91756	250325_k562_perturbseq_enhancers_dup_filtered_min3_91756
250325_k562_perturbseq_enhancers_dup_filtered_min3_91757	250325_k562_perturbseq_enhancers_dup_filtered_min3_91757
250325_k562_perturbseq_enhancers_dup_filtered_min3_91758	250325_k562_perturbseq_enhancers_dup_filtered_min3_91758
250325_k562_perturbseq_enhancers_dup_filtered_min3_91759	250325_k562_perturbseq_enhancers_dup_filtered_min3_91759
250325_k562_perturbseq_enhancers_dup_filtered_min3_91760	250325_k562_perturbseq_enhancers_dup_filtered_min3_91760
250325_k562_perturbseq_enhancers_dup_filtered_min3_91761	250325_k562_perturbseq_enhancers_dup_filtered_min3_91761
250325_k562_perturbseq_enhancers_dup_filtered_min3_91762	250325_k562_perturbseq_enhancers_dup_filtered_min3_91762
250325_k562_perturbseq_enhancers_dup_filtered_min3_91763	250325_k562_perturbseq_enhancers_dup_filtered_min3_91763
250325_k562_perturbseq_enhancers_dup_filtered_min3_91764	250325_k562_perturbseq_enhancers_dup_filtered_min3_91764
250325_k562_perturbseq_enhancers_dup_filtered_min3_91765	250325_k562_perturbseq_enhancers_dup_filtered_min3_91765
250325_k562_perturbseq_enhancers_dup_filtered_min3_91766	250325_k562_perturbseq_enhancers_dup_filtered_min3_91766
250325_k562_perturbseq_enhancers_dup_filtered_min3_91767	250325_k562_perturbseq_enhancers_dup_filtered_min3_91767
250325_k562_perturbseq_enhancers_dup_filtered_min3_91768	250325_k562_perturbseq_enhancers_dup_filtered_min3_91768
250325_k562_perturbseq_enhancers_dup_filtered_min3_91769	250325_k562_perturbseq_enhancers_dup_filtered_min3_91769
250325_k562_perturbseq_enhancers_dup_filtered_min3_91770	250325_k562_perturbseq_enhancers_dup_filtered_min3_91770
250325_k562_perturbseq_enhancers_dup_filtered_min3_91771	250325_k562_perturbseq_enhancers_dup_filtered_min3_91771
250325_k562_perturbseq_enhancers_dup_filtered_min3_91772	250325_k562_perturbseq_enhancers_dup_filtered_min3_91772
250325_k562_perturbseq_enhancers_dup_filtered_min3_91773	250325_k562_perturbseq_enhancers_dup_filtered_min3_91773
250325_k562_perturbseq_enhancers_dup_filtered_min3_91774	250325_k562_perturbseq_enhancers_dup_filtered_min3_91774
250325_k562_perturbseq_enhancers_dup_filtered_min3_91775	250325_k562_perturbseq_enhancers_dup_filtered_min3_91775
250325_k562_perturbseq_enhancers_dup_filtered_min3_91776	250325_k562_perturbseq_enhancers_dup_filtered_min3_91776
250325_k562_perturbseq_enhancers_dup_filtered_min3_91777	250325_k562_perturbseq_enhancers_dup_filtered_min3_91777
250325_k562_perturbseq_enhancers_dup_filtered_min3_91778	250325_k562_perturbseq_enhancers_dup_filtered_min3_91778
250325_k562_perturbseq_enhancers_dup_filtered_min3_91779	250325_k562_perturbseq_enhancers_dup_filtered_min3_91779
250325_k562_perturbseq_enhancers_dup_filtered_min3_91780	250325_k562_perturbseq_enhancers_dup_filtered_min3_91780
250325_k562_perturbseq_enhancers_dup_filtered_min3_91781	250325_k562_perturbseq_enhancers_dup_filtered_min3_91781
250325_k562_perturbseq_enhancers_dup_filtered_min3_91782	250325_k562_perturbseq_enhancers_dup_filtered_min3_91782
250325_k562_perturbseq_enhancers_dup_filtered_min3_91783	250325_k562_perturbseq_enhancers_dup_filtered_min3_91783
250325_k562_perturbseq_enhancers_dup_filtered_min3_91784	250325_k562_perturbseq_enhancers_dup_filtered_min3_91784
250325_k562_perturbseq_enhancers_dup_filtered_min3_91785	250325_k562_perturbseq_enhancers_dup_filtered_min3_91785
250325_k562_perturbseq_enhancers_dup_filtered_min3_91786	250325_k562_perturbseq_enhancers_dup_filtered_min3_91786
250325_k562_perturbseq_enhancers_dup_filtered_min3_91787	250325_k562_perturbseq_enhancers_dup_filtered_min3_91787
250325_k562_perturbseq_enhancers_dup_filtered_min3_91788	250325_k562_perturbseq_enhancers_dup_filtered_min3_91788
250325_k562_perturbseq_enhancers_dup_filtered_min3_91789	250325_k562_perturbseq_enhancers_dup_filtered_min3_91789
250325_k562_perturbseq_enhancers_dup_filtered_min3_91790	250325_k562_perturbseq_enhancers_dup_filtered_min3_91790
250325_k562_perturbseq_enhancers_dup_filtered_min3_91791	250325_k562_perturbseq_enhancers_dup_filtered_min3_91791
250325_k562_perturbseq_enhancers_dup_filtered_min3_91792	250325_k562_perturbseq_enhancers_dup_filtered_min3_91792
250325_k562_perturbseq_enhancers_dup_filtered_min3_91793	250325_k562_perturbseq_enhancers_dup_filtered_min3_91793
250325_k562_perturbseq_enhancers_dup_filtered_min3_91794	250325_k562_perturbseq_enhancers_dup_filtered_min3_91794
250325_k562_perturbseq_enhancers_dup_filtered_min3_91795	250325_k562_perturbseq_enhancers_dup_filtered_min3_91795
250325_k562_perturbseq_enhancers_dup_filtered_min3_91796	250325_k562_perturbseq_enhancers_dup_filtered_min3_91796
250325_k562_perturbseq_enhancers_dup_filtered_min3_91797	250325_k562_perturbseq_enhancers_dup_filtered_min3_91797
250325_k562_perturbseq_enhancers_dup_filtered_min3_91798	250325_k562_perturbseq_enhancers_dup_filtered_min3_91798
250325_k562_perturbseq_enhancers_dup_filtered_min3_91799	250325_k562_perturbseq_enhancers_dup_filtered_min3_91799
250325_k562_perturbseq_enhancers_dup_filtered_min3_91800	250325_k562_perturbseq_enhancers_dup_filtered_min3_91800
250325_k562_perturbseq_enhancers_dup_filtered_min3_91801	250325_k562_perturbseq_enhancers_dup_filtered_min3_91801
250325_k562_perturbseq_enhancers_dup_filtered_min3_91802	250325_k562_perturbseq_enhancers_dup_filtered_min3_91802
250325_k562_perturbseq_enhancers_dup_filtered_min3_91803	250325_k562_perturbseq_enhancers_dup_filtered_min3_91803
250325_k562_perturbseq_enhancers_dup_filtered_min3_91804	250325_k562_perturbseq_enhancers_dup_filtered_min3_91804
250325_k562_perturbseq_enhancers_dup_filtered_min3_91805	250325_k562_perturbseq_enhancers_dup_filtered_min3_91805
250325_k562_perturbseq_enhancers_dup_filtered_min3_91806	250325_k562_perturbseq_enhancers_dup_filtered_min3_91806
250325_k562_perturbseq_enhancers_dup_filtered_min3_91807	250325_k562_perturbseq_enhancers_dup_filtered_min3_91807
250325_k562_perturbseq_enhancers_dup_filtered_min3_91808	250325_k562_perturbseq_enhancers_dup_filtered_min3_91808
250325_k562_perturbseq_enhancers_dup_filtered_min3_91809	250325_k562_perturbseq_enhancers_dup_filtered_min3_91809
250325_k562_perturbseq_enhancers_dup_filtered_min3_91810	250325_k562_perturbseq_enhancers_dup_filtered_min3_91810
250325_k562_perturbseq_enhancers_dup_filtered_min3_91811	250325_k562_perturbseq_enhancers_dup_filtered_min3_91811
250325_k562_perturbseq_enhancers_dup_filtered_min3_91812	250325_k562_perturbseq_enhancers_dup_filtered_min3_91812
250325_k562_perturbseq_enhancers_dup_filtered_min3_91813	250325_k562_perturbseq_enhancers_dup_filtered_min3_91813
250325_k562_perturbseq_enhancers_dup_filtered_min3_91814	250325_k562_perturbseq_enhancers_dup_filtered_min3_91814
250325_k562_perturbseq_enhancers_dup_filtered_min3_91815	250325_k562_perturbseq_enhancers_dup_filtered_min3_91815
250325_k562_perturbseq_enhancers_dup_filtered_min3_91816	250325_k562_perturbseq_enhancers_dup_filtered_min3_91816
250325_k562_perturbseq_enhancers_dup_filtered_min3_91817	250325_k562_perturbseq_enhancers_dup_filtered_min3_91817
250325_k562_perturbseq_enhancers_dup_filtered_min3_91818	250325_k562_perturbseq_enhancers_dup_filtered_min3_91818
250325_k562_perturbseq_enhancers_dup_filtered_min3_91819	250325_k562_perturbseq_enhancers_dup_filtered_min3_91819
250325_k562_perturbseq_enhancers_dup_filtered_min3_91820	250325_k562_perturbseq_enhancers_dup_filtered_min3_91820
250325_k562_perturbseq_enhancers_dup_filtered_min3_91821	250325_k562_perturbseq_enhancers_dup_filtered_min3_91821
250325_k562_perturbseq_enhancers_dup_filtered_min3_91822	250325_k562_perturbseq_enhancers_dup_filtered_min3_91822
250325_k562_perturbseq_enhancers_dup_filtered_min3_91823	250325_k562_perturbseq_enhancers_dup_filtered_min3_91823
250325_k562_perturbseq_enhancers_dup_filtered_min3_91824	250325_k562_perturbseq_enhancers_dup_filtered_min3_91824
250325_k562_perturbseq_enhancers_dup_filtered_min3_91825	250325_k562_perturbseq_enhancers_dup_filtered_min3_91825
250325_k562_perturbseq_enhancers_dup_filtered_min3_91826	250325_k562_perturbseq_enhancers_dup_filtered_min3_91826
250325_k562_perturbseq_enhancers_dup_filtered_min3_91827	250325_k562_perturbseq_enhancers_dup_filtered_min3_91827
250325_k562_perturbseq_enhancers_dup_filtered_min3_91828	250325_k562_perturbseq_enhancers_dup_filtered_min3_91828
250325_k562_perturbseq_enhancers_dup_filtered_min3_91829	250325_k562_perturbseq_enhancers_dup_filtered_min3_91829
250325_k562_perturbseq_enhancers_dup_filtered_min3_91830	250325_k562_perturbseq_enhancers_dup_filtered_min3_91830
250325_k562_perturbseq_enhancers_dup_filtered_min3_91831	250325_k562_perturbseq_enhancers_dup_filtered_min3_91831
250325_k562_perturbseq_enhancers_dup_filtered_min3_91832	250325_k562_perturbseq_enhancers_dup_filtered_min3_91832
250325_k562_perturbseq_enhancers_dup_filtered_min3_91833	250325_k562_perturbseq_enhancers_dup_filtered_min3_91833
250325_k562_perturbseq_enhancers_dup_filtered_min3_91834	250325_k562_perturbseq_enhancers_dup_filtered_min3_91834
250325_k562_perturbseq_enhancers_dup_filtered_min3_91835	250325_k562_perturbseq_enhancers_dup_filtered_min3_91835
250325_k562_perturbseq_enhancers_dup_filtered_min3_91836	250325_k562_perturbseq_enhancers_dup_filtered_min3_91836
250325_k562_perturbseq_enhancers_dup_filtered_min3_91837	250325_k562_perturbseq_enhancers_dup_filtered_min3_91837
250325_k562_perturbseq_enhancers_dup_filtered_min3_91838	250325_k562_perturbseq_enhancers_dup_filtered_min3_91838
250325_k562_perturbseq_enhancers_dup_filtered_min3_91839	250325_k562_perturbseq_enhancers_dup_filtered_min3_91839
250325_k562_perturbseq_enhancers_dup_filtered_min3_91840	250325_k562_perturbseq_enhancers_dup_filtered_min3_91840
250325_k562_perturbseq_enhancers_dup_filtered_min3_91841	250325_k562_perturbseq_enhancers_dup_filtered_min3_91841
250325_k562_perturbseq_enhancers_dup_filtered_min3_91842	250325_k562_perturbseq_enhancers_dup_filtered_min3_91842
250325_k562_perturbseq_enhancers_dup_filtered_min3_91843	250325_k562_perturbseq_enhancers_dup_filtered_min3_91843
250325_k562_perturbseq_enhancers_dup_filtered_min3_91844	250325_k562_perturbseq_enhancers_dup_filtered_min3_91844
250325_k562_perturbseq_enhancers_dup_filtered_min3_91845	250325_k562_perturbseq_enhancers_dup_filtered_min3_91845
250325_k562_perturbseq_enhancers_dup_filtered_min3_91846	250325_k562_perturbseq_enhancers_dup_filtered_min3_91846
250325_k562_perturbseq_enhancers_dup_filtered_min3_91847	250325_k562_perturbseq_enhancers_dup_filtered_min3_91847
250325_k562_perturbseq_enhancers_dup_filtered_min3_91848	250325_k562_perturbseq_enhancers_dup_filtered_min3_91848
250325_k562_perturbseq_enhancers_dup_filtered_min3_91849	250325_k562_perturbseq_enhancers_dup_filtered_min3_91849
250325_k562_perturbseq_enhancers_dup_filtered_min3_91850	250325_k562_perturbseq_enhancers_dup_filtered_min3_91850
250325_k562_perturbseq_enhancers_dup_filtered_min3_91851	250325_k562_perturbseq_enhancers_dup_filtered_min3_91851
250325_k562_perturbseq_enhancers_dup_filtered_min3_91852	250325_k562_perturbseq_enhancers_dup_filtered_min3_91852
250325_k562_perturbseq_enhancers_dup_filtered_min3_91853	250325_k562_perturbseq_enhancers_dup_filtered_min3_91853
250325_k562_perturbseq_enhancers_dup_filtered_min3_91854	250325_k562_perturbseq_enhancers_dup_filtered_min3_91854
250325_k562_perturbseq_enhancers_dup_filtered_min3_91855	250325_k562_perturbseq_enhancers_dup_filtered_min3_91855
250325_k562_perturbseq_enhancers_dup_filtered_min3_91856	250325_k562_perturbseq_enhancers_dup_filtered_min3_91856
250325_k562_perturbseq_enhancers_dup_filtered_min3_91857	250325_k562_perturbseq_enhancers_dup_filtered_min3_91857
250325_k562_perturbseq_enhancers_dup_filtered_min3_91858	250325_k562_perturbseq_enhancers_dup_filtered_min3_91858
250325_k562_perturbseq_enhancers_dup_filtered_min3_91859	250325_k562_perturbseq_enhancers_dup_filtered_min3_91859
250325_k562_perturbseq_enhancers_dup_filtered_min3_91860	250325_k562_perturbseq_enhancers_dup_filtered_min3_91860
250325_k562_perturbseq_enhancers_dup_filtered_min3_91861	250325_k562_perturbseq_enhancers_dup_filtered_min3_91861
250325_k562_perturbseq_enhancers_dup_filtered_min3_91862	250325_k562_perturbseq_enhancers_dup_filtered_min3_91862
250325_k562_perturbseq_enhancers_dup_filtered_min3_91863	250325_k562_perturbseq_enhancers_dup_filtered_min3_91863
250325_k562_perturbseq_enhancers_dup_filtered_min3_91864	250325_k562_perturbseq_enhancers_dup_filtered_min3_91864
250325_k562_perturbseq_enhancers_dup_filtered_min3_91865	250325_k562_perturbseq_enhancers_dup_filtered_min3_91865
250325_k562_perturbseq_enhancers_dup_filtered_min3_91866	250325_k562_perturbseq_enhancers_dup_filtered_min3_91866
250325_k562_perturbseq_enhancers_dup_filtered_min3_91867	250325_k562_perturbseq_enhancers_dup_filtered_min3_91867
250325_k562_perturbseq_enhancers_dup_filtered_min3_91868	250325_k562_perturbseq_enhancers_dup_filtered_min3_91868
250325_k562_perturbseq_enhancers_dup_filtered_min3_91869	250325_k562_perturbseq_enhancers_dup_filtered_min3_91869
250325_k562_perturbseq_enhancers_dup_filtered_min3_91870	250325_k562_perturbseq_enhancers_dup_filtered_min3_91870
250325_k562_perturbseq_enhancers_dup_filtered_min3_91871	250325_k562_perturbseq_enhancers_dup_filtered_min3_91871
250325_k562_perturbseq_enhancers_dup_filtered_min3_91872	250325_k562_perturbseq_enhancers_dup_filtered_min3_91872
250325_k562_perturbseq_enhancers_dup_filtered_min3_91873	250325_k562_perturbseq_enhancers_dup_filtered_min3_91873
250325_k562_perturbseq_enhancers_dup_filtered_min3_91874	250325_k562_perturbseq_enhancers_dup_filtered_min3_91874
250325_k562_perturbseq_enhancers_dup_filtered_min3_91875	250325_k562_perturbseq_enhancers_dup_filtered_min3_91875
250325_k562_perturbseq_enhancers_dup_filtered_min3_91876	250325_k562_perturbseq_enhancers_dup_filtered_min3_91876
250325_k562_perturbseq_enhancers_dup_filtered_min3_91877	250325_k562_perturbseq_enhancers_dup_filtered_min3_91877
250325_k562_perturbseq_enhancers_dup_filtered_min3_91878	250325_k562_perturbseq_enhancers_dup_filtered_min3_91878
250325_k562_perturbseq_enhancers_dup_filtered_min3_91879	250325_k562_perturbseq_enhancers_dup_filtered_min3_91879
250325_k562_perturbseq_enhancers_dup_filtered_min3_91880	250325_k562_perturbseq_enhancers_dup_filtered_min3_91880
250325_k562_perturbseq_enhancers_dup_filtered_min3_91881	250325_k562_perturbseq_enhancers_dup_filtered_min3_91881
250325_k562_perturbseq_enhancers_dup_filtered_min3_91882	250325_k562_perturbseq_enhancers_dup_filtered_min3_91882
250325_k562_perturbseq_enhancers_dup_filtered_min3_91883	250325_k562_perturbseq_enhancers_dup_filtered_min3_91883
250325_k562_perturbseq_enhancers_dup_filtered_min3_91884	250325_k562_perturbseq_enhancers_dup_filtered_min3_91884
250325_k562_perturbseq_enhancers_dup_filtered_min3_91885	250325_k562_perturbseq_enhancers_dup_filtered_min3_91885
250325_k562_perturbseq_enhancers_dup_filtered_min3_91886	250325_k562_perturbseq_enhancers_dup_filtered_min3_91886
250325_k562_perturbseq_enhancers_dup_filtered_min3_91887	250325_k562_perturbseq_enhancers_dup_filtered_min3_91887
250325_k562_perturbseq_enhancers_dup_filtered_min3_91888	250325_k562_perturbseq_enhancers_dup_filtered_min3_91888
250325_k562_perturbseq_enhancers_dup_filtered_min3_91889	250325_k562_perturbseq_enhancers_dup_filtered_min3_91889
250325_k562_perturbseq_enhancers_dup_filtered_min3_91890	250325_k562_perturbseq_enhancers_dup_filtered_min3_91890
250325_k562_perturbseq_enhancers_dup_filtered_min3_91891	250325_k562_perturbseq_enhancers_dup_filtered_min3_91891
250325_k562_perturbseq_enhancers_dup_filtered_min3_91892	250325_k562_perturbseq_enhancers_dup_filtered_min3_91892
250325_k562_perturbseq_enhancers_dup_filtered_min3_91893	250325_k562_perturbseq_enhancers_dup_filtered_min3_91893
250325_k562_perturbseq_enhancers_dup_filtered_min3_91894	250325_k562_perturbseq_enhancers_dup_filtered_min3_91894
250325_k562_perturbseq_enhancers_dup_filtered_min3_91895	250325_k562_perturbseq_enhancers_dup_filtered_min3_91895
250325_k562_perturbseq_enhancers_dup_filtered_min3_91896	250325_k562_perturbseq_enhancers_dup_filtered_min3_91896
250325_k562_perturbseq_enhancers_dup_filtered_min3_91897	250325_k562_perturbseq_enhancers_dup_filtered_min3_91897
250325_k562_perturbseq_enhancers_dup_filtered_min3_91898	250325_k562_perturbseq_enhancers_dup_filtered_min3_91898
250325_k562_perturbseq_enhancers_dup_filtered_min3_91899	250325_k562_perturbseq_enhancers_dup_filtered_min3_91899
